category,state,.model,time_period,obs_value,trend,season_12,remainder,season_adjust
Food,New South Wales,STL(obs_value ~ trend() + season(period = 12)),2019-01-01,100,102.04643789078682,-3.257535268711872,1.2110973779250571,103.25753526871188
Food,New South Wales,STL(obs_value ~ trend() + season(period = 12)),2019-02-01,103,102.43443961875793,-3.027422243857876,3.5929826250999355,106.02742224385787
Food,New South Wales,STL(obs_value ~ trend() + season(period = 12)),2019-03-01,103.6,102.82244134672906,2.9406586252911597,-2.163099972020234,100.65934137470883
Food,New South Wales,STL(obs_value ~ trend() + season(period = 12)),2019-04-01,102.8,103.21044307470018,-2.963372952252396,2.5529298775522165,105.7633729522524
Food,New South Wales,STL(obs_value ~ trend() + season(period = 12)),2019-05-01,101.2,103.69793273756952,-4.376532850344557,1.8786001127750467,105.57653285034456
Food,New South Wales,STL(obs_value ~ trend() + season(period = 12)),2019-06-01,98.8,104.18542240043885,-5.398985878691496,0.013563478252635264,104.19898587869149
Food,New South Wales,STL(obs_value ~ trend() + season(period = 12)),2019-07-01,98.9,104.67291206330819,-2.0975534928673074,-3.6753585704408778,100.99755349286731
Food,New South Wales,STL(obs_value ~ trend() + season(period = 12)),2019-08-01,102.8,105.22044728163921,1.0313017504955344,-3.4517490321347424,101.76869824950447
Food,New South Wales,STL(obs_value ~ trend() + season(period = 12)),2019-09-01,102.6,105.76798249997024,0.8698712882160818,-4.037853788186325,101.73012871178392
Food,New South Wales,STL(obs_value ~ trend() + season(period = 12)),2019-10-01,108,106.31551771830127,2.1473804955446685,-0.4628982138459321,105.85261950445533
Food,New South Wales,STL(obs_value ~ trend() + season(period = 12)),2019-11-01,109.6,107.08013649533638,2.8582635804500085,-0.33840007578639586,106.74173641954998
Food,New South Wales,STL(obs_value ~ trend() + season(period = 12)),2019-12-01,114,107.8447552723715,11.519429015348315,-5.364184287719823,102.48057098465168
Food,New South Wales,STL(obs_value ~ trend() + season(period = 12)),2020-01-01,102.6,108.60937404940661,-3.1839346381256455,-2.8254394112809678,105.78393463812564
Food,New South Wales,STL(obs_value ~ trend() + season(period = 12)),2020-02-01,102.8,109.33599683260736,-3.011635352946687,-3.5243614796606835,105.81163535294668
Food,New South Wales,STL(obs_value ~ trend() + season(period = 12)),2020-03-01,129.9,110.06261961580813,2.622334545278682,17.2150458389132,127.27766545472133
Food,New South Wales,STL(obs_value ~ trend() + season(period = 12)),2020-04-01,109,110.78924239900888,-3.024298027624091,1.2350556286152,112.02429802762408
Food,New South Wales,STL(obs_value ~ trend() + season(period = 12)),2020-05-01,109.3,111.21004200441266,-4.548619332225609,2.6385773278129534,113.84861933222561
Food,New South Wales,STL(obs_value ~ trend() + season(period = 12)),2020-06-01,107.5,111.63084160981641,-5.514451886170368,1.3836102763539486,113.01445188617036
Food,New South Wales,STL(obs_value ~ trend() + season(period = 12)),2020-07-01,110.9,112.05164121522019,-2.0294650177825773,0.8778238025623892,112.92946501778258
Food,New South Wales,STL(obs_value ~ trend() + season(period = 12)),2020-08-01,112,111.92692824702623,1.080637694684254,-1.0075659417104816,110.91936230531574
Food,New South Wales,STL(obs_value ~ trend() + season(period = 12)),2020-09-01,111.8,111.80221527883225,0.991366058776063,-0.9935813376083189,110.80863394122393
Food,New South Wales,STL(obs_value ~ trend() + season(period = 12)),2020-10-01,112.3,111.67750231063829,2.1722012235806063,-1.5497035342188923,110.1277987764194
Food,New South Wales,STL(obs_value ~ trend() + season(period = 12)),2020-11-01,114.5,111.74471112473584,2.9409513963864016,-0.18566252112223935,111.5590486036136
Food,New South Wales,STL(obs_value ~ trend() + season(period = 12)),2020-12-01,125.2,111.81191993883338,11.812168260499748,1.5759118006668729,113.38783173950026
Food,New South Wales,STL(obs_value ~ trend() + season(period = 12)),2021-01-01,107.5,111.87912875293094,-3.1190883777972758,-1.2600403751336557,110.61908837779728
Food,New South Wales,STL(obs_value ~ trend() + season(period = 12)),2021-02-01,107.9,112.54203380095072,-3.0042172767661373,-1.6378165241845721,110.90421727676615
Food,New South Wales,STL(obs_value ~ trend() + season(period = 12)),2021-03-01,108.4,113.2049388489705,2.2960272060627847,-7.1009660550332825,106.10397279393722
Food,New South Wales,STL(obs_value ~ trend() + season(period = 12)),2021-04-01,105.6,113.86784389699028,-3.0924109788515444,-5.175432918138739,108.69241097885154
Food,New South Wales,STL(obs_value ~ trend() + season(period = 12)),2021-05-01,107.7,114.57219274245823,-4.727098306614758,-2.145094435843461,112.42709830661477
Food,New South Wales,STL(obs_value ~ trend() + season(period = 12)),2021-06-01,110.5,115.27654158792619,-5.635437444964554,0.8588958570383625,116.13543744496455
Food,New South Wales,STL(obs_value ~ trend() + season(period = 12)),2021-07-01,117.7,115.98089043339414,-1.9660231528203804,3.6851327194262495,119.66602315282039
Food,New South Wales,STL(obs_value ~ trend() + season(period = 12)),2021-08-01,124.3,116.6790207209808,1.1262351197135034,6.4947441593056965,123.1737648802865
Food,New South Wales,STL(obs_value ~ trend() + season(period = 12)),2021-09-01,124,117.37715100856748,1.1100304011396365,5.512818590292881,122.88996959886036
Food,New South Wales,STL(obs_value ~ trend() + season(period = 12)),2021-10-01,121.7,118.07528129615415,2.1950088709187567,1.4297098329271023,119.50499112908125
Food,New South Wales,STL(obs_value ~ trend() + season(period = 12)),2021-11-01,119,118.56828769771907,3.0224434791236257,-2.590731176842695,115.97755652087638
Food,New South Wales,STL(obs_value ~ trend() + season(period = 12)),2021-12-01,130.5,119.061294099284,12.104395719024314,-0.6656898183083086,118.39560428097569
Food,New South Wales,STL(obs_value ~ trend() + season(period = 12)),2022-01-01,117.8,119.55430050084892,-3.0426515596077346,1.2883510587588063,120.84265155960773
Food,New South Wales,STL(obs_value ~ trend() + season(period = 12)),2022-02-01,115.7,119.89407677977108,-2.962263665209632,-1.2318131145614473,118.66226366520964
Food,New South Wales,STL(obs_value ~ trend() + season(period = 12)),2022-03-01,116.2,120.23385305869326,1.90419231136874,-5.9380453700619995,114.29580768863126
Food,New South Wales,STL(obs_value ~ trend() + season(period = 12)),2022-04-01,118.3,120.57362933761542,-3.16638242261709,0.8927530850016723,121.46638242261709
Food,New South Wales,STL(obs_value ~ trend() + season(period = 12)),2022-05-01,115.8,121.38174362786411,-4.914233736244275,-0.6675098916198436,120.71423373624427
Food,New South Wales,STL(obs_value ~ trend() + season(period = 12)),2022-06-01,116,122.1898579181128,-5.761851776862389,-0.428006141250421,121.76185177686239
Food,New South Wales,STL(obs_value ~ trend() + season(period = 12)),2022-07-01,119.7,122.9979722083615,-1.873116489850086,-1.4248557185114095,121.5731164898501
Food,New South Wales,STL(obs_value ~ trend() + season(period = 12)),2022-08-01,122.4,123.91409426776109,1.2312687764352077,-2.7453630441962815,121.1687312235648
Food,New South Wales,STL(obs_value ~ trend() + season(period = 12)),2022-09-01,124.9,124.83021632716067,1.2609926216691665,-1.191208948829825,123.63900737833085
Food,New South Wales,STL(obs_value ~ trend() + season(period = 12)),2022-10-01,128.3,125.74633838656025,2.2220136264703862,0.33164798696937225,126.07798637352963
Food,New South Wales,STL(obs_value ~ trend() + season(period = 12)),2022-11-01,132.7,126.58026700692989,3.0542943736890518,3.065438619381041,129.64570562631093
Food,New South Wales,STL(obs_value ~ trend() + season(period = 12)),2022-12-01,143.6,127.41419562729952,12.331157139414172,3.8546472332863146,131.26884286058583
Food,New South Wales,STL(obs_value ~ trend() + season(period = 12)),2023-01-01,127.3,128.24812424766915,-2.9566486544704578,2.008524406801314,130.25664865447047
Food,New South Wales,STL(obs_value ~ trend() + season(period = 12)),2023-02-01,129.9,129.08521339139642,-2.910014857117189,3.724801465720759,132.81001485711718
Food,New South Wales,STL(obs_value ~ trend() + season(period = 12)),2023-03-01,128.7,129.92230253512366,1.5233817227988347,-2.7456842579225054,127.17661827720116
Food,New South Wales,STL(obs_value ~ trend() + season(period = 12)),2023-04-01,128.3,130.75939167885093,-3.228906424291269,0.7695147454403468,131.52890642429128
Food,New South Wales,STL(obs_value ~ trend() + season(period = 12)),2023-05-01,124.3,131.55914233380724,-5.089498587815199,-2.1696437459920332,129.3894985878152
Food,New South Wales,STL(obs_value ~ trend() + season(period = 12)),2023-06-01,123.6,132.35889298876356,-5.876347640098969,-2.8825453486645927,129.47634764009896
Food,Victoria,STL(obs_value ~ trend() + season(period = 12)),2019-01-01,100,103.09184663474383,-4.4967383974758,1.404891762731964,104.4967383974758
Food,Victoria,STL(obs_value ~ trend() + season(period = 12)),2019-02-01,103.3,103.61440211376657,-3.468312584306403,3.1539104705398273,106.7683125843064
Food,Victoria,STL(obs_value ~ trend() + season(period = 12)),2019-03-01,105,104.13695759278932,2.828772478429657,-1.965730071218971,102.17122752157034
Food,Victoria,STL(obs_value ~ trend() + season(period = 12)),2019-04-01,104.1,104.65951307181206,-4.141561476125356,3.582048404313298,108.24156147612536
Food,Victoria,STL(obs_value ~ trend() + season(period = 12)),2019-05-01,102.2,105.2912439262035,-4.567292187707718,1.4760482615042179,106.76729218770772
Food,Victoria,STL(obs_value ~ trend() + season(period = 12)),2019-06-01,100,105.92297478059496,-6.09274501144856,0.16977023085360088,106.09274501144856
Food,Victoria,STL(obs_value ~ trend() + season(period = 12)),2019-07-01,101.1,106.5547056349864,-1.9960914944788817,-3.4586141405075352,103.09609149447887
Food,Victoria,STL(obs_value ~ trend() + season(period = 12)),2019-08-01,105,107.24984211952895,1.8244136674696751,-4.07425578699862,103.17558633253033
Food,Victoria,STL(obs_value ~ trend() + season(period = 12)),2019-09-01,105.4,107.9449786040715,2.285682868658354,-4.830661472729844,103.11431713134165
Food,Victoria,STL(obs_value ~ trend() + season(period = 12)),2019-10-01,111,108.64011508861404,3.6239025433154612,-1.2640176319295051,107.37609745668453
Food,Victoria,STL(obs_value ~ trend() + season(period = 12)),2019-11-01,111.8,109.64241008362637,3.1344866731119065,-0.9768967567382845,108.66551332688809
Food,Victoria,STL(obs_value ~ trend() + season(period = 12)),2019-12-01,117.6,110.64470507863871,11.298699338140407,-4.343404416779123,106.30130066185959
Food,Victoria,STL(obs_value ~ trend() + season(period = 12)),2020-01-01,104.8,111.64700007365104,-4.373512186835934,-2.473487886815107,109.17351218683594
Food,Victoria,STL(obs_value ~ trend() + season(period = 12)),2020-02-01,105.4,112.73938729045108,-3.442392773485055,-3.896994516966018,108.84239277348506
Food,Victoria,STL(obs_value ~ trend() + season(period = 12)),2020-03-01,133.9,113.83177450725111,2.481951166193803,17.5862743265551,131.4180488338062
Food,Victoria,STL(obs_value ~ trend() + season(period = 12)),2020-04-01,109.1,114.92416172405115,-4.181678442306177,-1.6424832817449726,113.28167844230617
Food,Victoria,STL(obs_value ~ trend() + season(period = 12)),2020-05-01,111.7,115.52045735095741,-4.693017009295465,0.8725596583380479,116.39301700929546
Food,Victoria,STL(obs_value ~ trend() + season(period = 12)),2020-06-01,112.2,116.11675297786368,-6.235678048430928,2.3189250705672464,118.43567804843093
Food,Victoria,STL(obs_value ~ trend() + season(period = 12)),2020-07-01,118.7,116.71304860476995,-2.0082134326882675,3.995164827918316,120.70821343268827
Food,Victoria,STL(obs_value ~ trend() + season(period = 12)),2020-08-01,120.7,116.66471518993137,1.819256535182229,2.2160282748863978,118.88074346481777
Food,Victoria,STL(obs_value ~ trend() + season(period = 12)),2020-09-01,120,116.61638177509278,2.4004579888634137,0.9831602360438154,117.59954201113659
Food,Victoria,STL(obs_value ~ trend() + season(period = 12)),2020-10-01,119.9,116.5680483602542,3.66537882748037,-0.33342718773455715,116.23462117251964
Food,Victoria,STL(obs_value ~ trend() + season(period = 12)),2020-11-01,119.3,116.50842316833183,3.245795354683447,-0.4542185230152853,116.05420464531655
Food,Victoria,STL(obs_value ~ trend() + season(period = 12)),2020-12-01,127.5,116.44879797640948,11.618255099568078,-0.5670530759775545,115.88174490043193
Food,Victoria,STL(obs_value ~ trend() + season(period = 12)),2021-01-01,108.8,116.38917278448712,-4.259193721844842,-3.3299790626422663,113.05919372184485
Food,Victoria,STL(obs_value ~ trend() + season(period = 12)),2021-02-01,112.4,116.68990011630625,-3.4249905850989406,-0.864909531207303,115.82499058509894
Food,Victoria,STL(obs_value ~ trend() + season(period = 12)),2021-03-01,112.5,116.9906274481254,2.1270023547362564,-6.617629802861657,110.37299764526374
Food,Victoria,STL(obs_value ~ trend() + season(period = 12)),2021-04-01,109.6,117.29135477994453,-4.229148656173269,-3.462206123771267,113.82914865617326
Food,Victoria,STL(obs_value ~ trend() + season(period = 12)),2021-05-01,113.1,117.79312767584518,-4.825320827034065,0.1321931511888721,117.92532082703406
Food,Victoria,STL(obs_value ~ trend() + season(period = 12)),2021-06-01,112.6,118.29490057174583,-6.384385612478879,0.6894850407330466,118.98438561247887
Food,Victoria,STL(obs_value ~ trend() + season(period = 12)),2021-07-01,117.8,118.79667346764649,-2.025305428877974,1.0286319612314827,119.82530542887797
Food,Victoria,STL(obs_value ~ trend() + season(period = 12)),2021-08-01,125.8,119.30508408848108,1.8099400079788055,4.684975903540106,123.99005999202119
Food,Victoria,STL(obs_value ~ trend() + season(period = 12)),2021-09-01,126.9,119.81349470931566,2.5118843772168393,4.574620913467498,124.38811562278316
Food,Victoria,STL(obs_value ~ trend() + season(period = 12)),2021-10-01,125,120.32190533015026,3.704182225747361,0.9739124441023819,121.29581777425264
Food,Victoria,STL(obs_value ~ trend() + season(period = 12)),2021-11-01,122.5,120.61239412626603,3.355106996310786,-1.467501122576806,119.14489300368922
Food,Victoria,STL(obs_value ~ trend() + season(period = 12)),2021-12-01,132.7,120.90288292238179,11.936318677790725,-0.1392016001725267,120.76368132220927
Food,Victoria,STL(obs_value ~ trend() + season(period = 12)),2022-01-01,119.1,121.19337171849756,-4.138924161562759,2.0455524430651906,123.23892416156275
Food,Victoria,STL(obs_value ~ trend() + season(period = 12)),2022-02-01,117.9,121.43148786410833,-3.380285236978414,-0.15120262712991916,121.28028523697841
Food,Victoria,STL(obs_value ~ trend() + season(period = 12)),2022-03-01,117.1,121.66960400971911,1.7041128421336982,-6.273716851852811,115.3958871578663
Food,Victoria,STL(obs_value ~ trend() + season(period = 12)),2022-04-01,118.5,121.90772015532988,-4.266806326639162,0.8590861713092721,122.76680632663916
Food,Victoria,STL(obs_value ~ trend() + season(period = 12)),2022-05-01,116.4,122.61216555059113,-4.955307116937283,-1.2568584336538464,121.35530711693728
Food,Victoria,STL(obs_value ~ trend() + season(period = 12)),2022-06-01,115.8,123.31661094585237,-6.542550408688573,-0.9740605371638082,122.34255040868857
Food,Victoria,STL(obs_value ~ trend() + season(period = 12)),2022-07-01,119.9,124.02105634111362,-2.012638965423032,-2.1084173756905784,121.91263896542304
Food,Victoria,STL(obs_value ~ trend() + season(period = 12)),2022-08-01,123.1,124.90235913011641,1.8652721664195464,-3.6676312965359585,121.23472783358045
Food,Victoria,STL(obs_value ~ trend() + season(period = 12)),2022-09-01,126.9,125.78366191911921,2.654945990086814,-1.5386079092060214,124.24505400991319
Food,Victoria,STL(obs_value ~ trend() + season(period = 12)),2022-10-01,130.7,126.664964708122,3.743840346850895,0.29119494502708676,126.95615965314909
Food,Victoria,STL(obs_value ~ trend() + season(period = 12)),2022-11-01,133.7,127.50620532621234,3.4210863891167382,2.7727082846709123,130.27891361088325
Food,Victoria,STL(obs_value ~ trend() + season(period = 12)),2022-12-01,145.2,128.34744594430268,12.180431018994978,4.672123036702345,133.01956898100502
Food,Victoria,STL(obs_value ~ trend() + season(period = 12)),2023-01-01,128.4,129.188686562393,-4.009087656536425,3.2204010941434262,132.40908765653643
Food,Victoria,STL(obs_value ~ trend() + season(period = 12)),2023-02-01,129.3,130.04561408990136,-3.3249506603013437,2.579336570399988,132.62495066030135
Food,Victoria,STL(obs_value ~ trend() + season(period = 12)),2023-03-01,128.8,130.90254161740972,1.2929148418999776,-3.3954564593096848,127.50708515810004
Food,Victoria,STL(obs_value ~ trend() + season(period = 12)),2023-04-01,128.7,131.75946914491809,-4.2920683639189745,1.232599219000889,132.99206836391897
Food,Victoria,STL(obs_value ~ trend() + season(period = 12)),2023-05-01,125.9,132.5848805472158,-5.072193652837175,-1.6126868943786121,130.97219365283718
Food,Victoria,STL(obs_value ~ trend() + season(period = 12)),2023-06-01,123.6,133.41029194951352,-6.687384273156522,-3.122907676356988,130.28738427315653
Food,Queensland,STL(obs_value ~ trend() + season(period = 12)),2019-01-01,100,103.03892301751536,-2.818693904921311,-0.22022911259405475,102.8186939049213
Food,Queensland,STL(obs_value ~ trend() + season(period = 12)),2019-02-01,103.2,103.64177195059207,-3.111164067391082,2.669392116799017,106.31116406739109
Food,Queensland,STL(obs_value ~ trend() + season(period = 12)),2019-03-01,104,104.24462088366877,2.3416166547978814,-2.586237538466648,101.65838334520213
Food,Queensland,STL(obs_value ~ trend() + season(period = 12)),2019-04-01,103.6,104.84746981674549,-3.18424532054552,1.9367755038000212,106.78424532054551
Food,Queensland,STL(obs_value ~ trend() + season(period = 12)),2019-05-01,103,105.50512002625739,-3.7978100542481017,1.2926900279907159,106.7978100542481
Food,Queensland,STL(obs_value ~ trend() + season(period = 12)),2019-06-01,102.5,106.16277023576929,-3.963054210903646,0.3002839751343629,106.46305421090365
Food,Queensland,STL(obs_value ~ trend() + season(period = 12)),2019-07-01,105.3,106.82042044528119,-0.7713828408972264,-0.7490376043839575,106.07138284089723
Food,Queensland,STL(obs_value ~ trend() + season(period = 12)),2019-08-01,107.4,107.52671578231204,0.38668099910758524,-0.5133967814196154,107.01331900089242
Food,Queensland,STL(obs_value ~ trend() + season(period = 12)),2019-09-01,105.9,108.23301111934289,-0.3838804107460457,-1.9491307085968401,106.28388041074605
Food,Queensland,STL(obs_value ~ trend() + season(period = 12)),2019-10-01,110.1,108.93930645637374,1.689069125849222,-0.5283755822229637,108.41093087415078
Food,Queensland,STL(obs_value ~ trend() + season(period = 12)),2019-11-01,111.4,109.77320250774166,3.3422216095648465,-1.7154241173064975,108.05777839043516
Food,Queensland,STL(obs_value ~ trend() + season(period = 12)),2019-12-01,114.5,110.60709855910956,10.41548143173023,-6.5225799908397875,104.08451856826977
Food,Queensland,STL(obs_value ~ trend() + season(period = 12)),2020-01-01,107.7,111.44099461047747,-2.696468819209404,-1.0445257912680717,110.3964688192094
Food,Queensland,STL(obs_value ~ trend() + season(period = 12)),2020-02-01,107,112.300899362497,-3.1063613696782144,-2.1945379928187947,110.10636136967821
Food,Queensland,STL(obs_value ~ trend() + season(period = 12)),2020-03-01,128.2,113.16080411451652,2.080316645035661,12.9588792404478,126.11968335496432
Food,Queensland,STL(obs_value ~ trend() + season(period = 12)),2020-04-01,109.2,114.02070886653605,-3.151107228339255,-1.669601638196795,112.35110722833926
Food,Queensland,STL(obs_value ~ trend() + season(period = 12)),2020-05-01,112,114.67783684816038,-3.9044331471429947,1.2265962989826136,115.904433147143
Food,Queensland,STL(obs_value ~ trend() + season(period = 12)),2020-06-01,112.3,115.33496482978472,-4.066190351199183,1.0312255214144557,116.36619035119918
Food,Queensland,STL(obs_value ~ trend() + season(period = 12)),2020-07-01,117,115.99209281140905,-0.8287550249089701,1.8366622134999204,117.82875502490897
Food,Queensland,STL(obs_value ~ trend() + season(period = 12)),2020-08-01,117.8,116.16708237042923,0.3429023923779283,1.290015237192847,117.45709760762207
Food,Queensland,STL(obs_value ~ trend() + season(period = 12)),2020-09-01,116.6,116.34207192944939,-0.2856718778141872,0.5435999483647862,116.88567187781418
Food,Queensland,STL(obs_value ~ trend() + season(period = 12)),2020-10-01,117.5,116.51706148846957,1.7434784423302454,-0.7605399307998084,115.75652155766976
Food,Queensland,STL(obs_value ~ trend() + season(period = 12)),2020-11-01,120.7,116.62981614685899,3.4185673972146238,0.6516164559263871,117.28143260278537
Food,Queensland,STL(obs_value ~ trend() + season(period = 12)),2020-12-01,129.9,116.74257080524842,10.665528785195873,2.4919004095557113,119.23447121480413
Food,Queensland,STL(obs_value ~ trend() + season(period = 12)),2021-01-01,111.4,116.85532546363784,-2.584769229249106,-2.8705562343887294,113.98476922924911
Food,Queensland,STL(obs_value ~ trend() + season(period = 12)),2021-02-01,112.2,117.18940947640779,-3.111169787305181,-1.8782396891025996,115.31116978730519
Food,Queensland,STL(obs_value ~ trend() + season(period = 12)),2021-03-01,116.5,117.52349348917775,1.810319900345382,-2.8338133895231294,114.68968009965462
Food,Queensland,STL(obs_value ~ trend() + season(period = 12)),2021-04-01,111.9,117.8575775019477,-3.125382836238805,-2.832194665708897,115.0253828362388
Food,Queensland,STL(obs_value ~ trend() + season(period = 12)),2021-05-01,113.6,118.50401182997511,-4.017186905321459,-0.8868249246536521,117.61718690532146
Food,Queensland,STL(obs_value ~ trend() + season(period = 12)),2021-06-01,116,119.15044615800251,-4.174022975708532,1.0235768177060294,120.17402297570854
Food,Queensland,STL(obs_value ~ trend() + season(period = 12)),2021-07-01,118.9,119.79688048602992,-0.8893895120647647,-0.007490973965147418,119.78938951206477
Food,Queensland,STL(obs_value ~ trend() + season(period = 12)),2021-08-01,120.7,120.64123332647118,0.297327852957827,-0.23856117942899857,120.40267214704218
Food,Queensland,STL(obs_value ~ trend() + season(period = 12)),2021-09-01,121,121.48558616691246,-0.18779290711916655,-0.29779325979329485,121.18779290711916
Food,Queensland,STL(obs_value ~ trend() + season(period = 12)),2021-10-01,123.9,122.32993900735372,1.7989347350335052,-0.2288737423872078,122.10106526496651
Food,Queensland,STL(obs_value ~ trend() + season(period = 12)),2021-11-01,126.1,123.12721744754006,3.497336699545712,-0.5245541470857802,122.60266330045428
Food,Queensland,STL(obs_value ~ trend() + season(period = 12)),2021-12-01,136.7,123.92449588772641,10.91916737215231,1.8563367401212645,125.78083262784767
Food,Queensland,STL(obs_value ~ trend() + season(period = 12)),2022-01-01,125.7,124.72177432791275,-2.480259409458831,3.458485081546087,128.18025940945884
Food,Queensland,STL(obs_value ~ trend() + season(period = 12)),2022-02-01,123.1,125.48065366041884,-3.097283671203743,0.7166300107848969,126.19728367120373
Food,Queensland,STL(obs_value ~ trend() + season(period = 12)),2022-03-01,123.5,126.23953299292492,1.492239896652751,-4.23177288957767,122.00776010334725
Food,Queensland,STL(obs_value ~ trend() + season(period = 12)),2022-04-01,125.5,126.998412325431,-3.087344883110019,1.5889325576790014,128.58734488311
Food,Queensland,STL(obs_value ~ trend() + season(period = 12)),2022-05-01,123.3,127.68706341628733,-4.126798529982619,-0.2602648863047108,127.42679852998262
Food,Queensland,STL(obs_value ~ trend() + season(period = 12)),2022-06-01,123.4,128.37571450714364,-4.276611751907181,-0.6991027552364528,127.67661175190719
Food,Queensland,STL(obs_value ~ trend() + season(period = 12)),2022-07-01,127.2,129.06436559799997,-0.927924276850044,-0.9364413211499141,128.12792427685005
Food,Queensland,STL(obs_value ~ trend() + season(period = 12)),2022-08-01,129.4,129.53929502033,0.26575843896649776,-0.4050534592964823,129.13424156103352
Food,Queensland,STL(obs_value ~ trend() + season(period = 12)),2022-09-01,131.7,130.01422444266007,-0.11193359535851696,1.7977091526984452,131.8119335953585
Food,Queensland,STL(obs_value ~ trend() + season(period = 12)),2022-10-01,134,130.4891538649901,1.8372898723392683,1.673556262670644,132.16271012766074
Food,Queensland,STL(obs_value ~ trend() + season(period = 12)),2022-11-01,136,130.8905600309645,3.5567439785340706,1.5526959905014337,132.44325602146594
Food,Queensland,STL(obs_value ~ trend() + season(period = 12)),2022-12-01,144,131.29196619693892,11.150471298415317,1.557562504645773,132.8495287015847
Food,Queensland,STL(obs_value ~ trend() + season(period = 12)),2023-01-01,130.8,131.69337236291332,-2.366249759565129,1.4728773966518247,133.16624975956515
Food,Queensland,STL(obs_value ~ trend() + season(period = 12)),2023-02-01,130.8,132.0718291296684,-3.074153664631091,1.8023245349627075,133.8741536646311
Food,Queensland,STL(obs_value ~ trend() + season(period = 12)),2023-03-01,129.8,132.4502858964235,1.183147843799119,-3.8334337402226026,128.6168521562009
Food,Queensland,STL(obs_value ~ trend() + season(period = 12)),2023-04-01,131.6,132.8287426631786,-3.0406366651111116,1.8118940019325294,134.64063666511112
Food,Queensland,STL(obs_value ~ trend() + season(period = 12)),2023-05-01,127.7,133.16873401434287,-4.228057575742534,-1.2406764386003317,131.92805757574254
Food,Queensland,STL(obs_value ~ trend() + season(period = 12)),2023-06-01,127.2,133.50872536550713,-4.371166688203403,-1.9375586773037128,131.57116668820342
Food,South Australia,STL(obs_value ~ trend() + season(period = 12)),2019-01-01,100,103.8737150015982,-4.177383069716464,0.3036680681182702,104.17738306971647
Food,South Australia,STL(obs_value ~ trend() + season(period = 12)),2019-02-01,104,104.25936582152532,-3.1070673188051012,2.847701497279786,107.10706731880511
Food,South Australia,STL(obs_value ~ trend() + season(period = 12)),2019-03-01,104.9,104.64501664145246,3.9223150605264654,-3.6673317019789238,100.97768493947353
Food,South Australia,STL(obs_value ~ trend() + season(period = 12)),2019-04-01,105.8,105.03066746137958,-1.9206153347808976,2.6899478734013087,107.72061533478089
Food,South Australia,STL(obs_value ~ trend() + season(period = 12)),2019-05-01,102.8,105.46424207967091,-3.1451373066988757,0.4808952270279576,105.94513730669887
Food,South Australia,STL(obs_value ~ trend() + season(period = 12)),2019-06-01,101.2,105.89781669796224,-5.051154550755247,0.353337852793004,106.25115455075525
Food,South Australia,STL(obs_value ~ trend() + season(period = 12)),2019-07-01,101.4,106.33139131625357,-3.2193638629987467,-1.7120274532548194,104.61936386299875
Food,South Australia,STL(obs_value ~ trend() + season(period = 12)),2019-08-01,104.8,106.81054799893336,-1.5161345423182753,-0.4944134566150922,106.31613454231827
Food,South Australia,STL(obs_value ~ trend() + season(period = 12)),2019-09-01,105.3,107.28970468161316,-1.0825729911317916,-0.9071316904813642,106.3825729911318
Food,South Australia,STL(obs_value ~ trend() + season(period = 12)),2019-10-01,109,107.76886136429295,0.3048279864196237,0.92631064928743,108.69517201358038
Food,South Australia,STL(obs_value ~ trend() + season(period = 12)),2019-11-01,110.9,108.35722045632654,4.8714801383640705,-2.328700594690602,106.02851986163594
Food,South Australia,STL(obs_value ~ trend() + season(period = 12)),2019-12-01,119.2,108.94557954836013,14.225527753773687,-3.9711073021338166,104.97447224622631
Food,South Australia,STL(obs_value ~ trend() + season(period = 12)),2020-01-01,101.9,109.53393864039373,-4.034883556203502,-3.5990550841902262,105.9348835562035
Food,South Australia,STL(obs_value ~ trend() + season(period = 12)),2020-02-01,101.9,110.04876273740425,-3.039352426625588,-5.109410310778657,104.93935242662559
Food,South Australia,STL(obs_value ~ trend() + season(period = 12)),2020-03-01,130.6,110.56358683441476,3.6300682475803105,16.40634491800492,126.96993175241968
Food,South Australia,STL(obs_value ~ trend() + season(period = 12)),2020-04-01,108.6,111.07841093142528,-1.9609263838056026,-0.5174845476196879,110.5609263838056
Food,South Australia,STL(obs_value ~ trend() + season(period = 12)),2020-05-01,109.2,111.39156403669229,-3.2124780734708422,1.0209140367785636,112.41247807347085
Food,South Australia,STL(obs_value ~ trend() + season(period = 12)),2020-06-01,107.4,111.70471714195928,-5.14933410106963,0.8446169591103541,112.54933410106963
Food,South Australia,STL(obs_value ~ trend() + season(period = 12)),2020-07-01,110.2,112.01787024722628,-3.2302203736186947,1.4123501263924112,113.4302203736187
Food,South Australia,STL(obs_value ~ trend() + season(period = 12)),2020-08-01,111.6,111.83151278244287,-1.5414762293142554,1.3099634468713788,113.14147622931425
Food,South Australia,STL(obs_value ~ trend() + season(period = 12)),2020-09-01,109.9,111.64515531765944,-0.9914731433046411,-0.7536821743547932,110.89147314330465
Food,South Australia,STL(obs_value ~ trend() + season(period = 12)),2020-10-01,110.2,111.45879785287603,0.32908780549840694,-1.5878856583744323,109.8709121945016
Food,South Australia,STL(obs_value ~ trend() + season(period = 12)),2020-11-01,119.7,111.1969278661085,4.9070380536170966,3.5960340802744213,114.79296194638292
